,created_at,id, text,text
0,2021-02-15T08:59:58.000Z,1361238812727205897,,"🌷交換🌷
新テニスの王子様　アニメイト特典　チケット風カード

譲→画像のもの
求→同種忍足

郵送での交換になります。
検索からでも気軽にお声掛けください😌🌼 https://t.co/ppt6RnJiju"
1,2021-02-15T08:59:56.000Z,1361238806276362241,,"RT @nhk_chubu: あす16日(火)の #さらさらサラダ は
全豪オープンテニス2021 女子シングルス・準々決勝「大坂なおみ×謝淑薇」中継のため、休止になりました。何卒ご了承ください🙇
#ボイメン
https://t.co/LC4iVNpwGS https://t.…"
2,2021-02-15T08:59:51.000Z,1361238785002905603,,"@namseokdiary だよねwww迷わず会員になる😭
テニス教室のために働くと言っても過言ではないことになりそうwww🤣🤣"
3,2021-02-15T08:59:50.000Z,1361238782192754694,,いつでも地味なテニス部
4,2021-02-15T08:59:46.000Z,1361238762752077827,,"@tae_kumachan ちょこちゃんテニス部だったんだね🎾
私は帰宅部🏡笑"
5,2021-02-15T08:59:40.000Z,1361238736734879745,,"RT @konomi_takeshi: お疲れ様でした💐💐💐💐💐💐💐💐
本当にテニミュボーイズあっての新テニミュです。
これから""テニスの子""としての成長楽しみにしています‼️
武井利夫毎回笑わせて貰いました٩(๑&gt; ₃ &lt;)۶ https://t.co/NeeJq5EOnm"
6,2021-02-15T08:59:40.000Z,1361238736655163392,,"大塚さんが買ったのはまじっくアクションというボールで
入門向けで、初めてつかうのにはいいボールらしい！！

スマブラ・マリオテニス・マリオカートでいうところの
マリオとルイージ的な？？
ちなみに私は
スマブラ→ピカチュウ
マリオテニス→テレサ
マリオカート→ワリオ"
7,2021-02-15T08:59:33.000Z,1361238709237026825,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 弘実のテニス部のアカウント誰や…
● テニス部の丸刈りの先生って誰？…
● 弟さんうまいですか？w…
● oppai…
#質問箱 #匿名質問募集中

https://t.co/HuBjo8hSft"
8,2021-02-15T08:59:29.000Z,1361238693625823234,,"今日の深イイ話しでテニス界のレジェンド、杉山愛の自宅初公開！！
#深イイ話
#杉山愛
https://t.co/NLqFBcHKQ0"
9,2021-02-15T08:59:29.000Z,1361238690450743298,,『わんぱくテニス坊や』のLINEスタンプを作りました。テニスが好きな人も、そうでない人も、エースをねらってる人も是非使ってください😌 https://t.co/TpkeNf6TDB
10,2021-02-15T08:59:25.000Z,1361238674508107777,,女子力をアップする人気の習い事ベスト１０！　1位:お料理　2位:語学　3位:テニス　4位:着付け　5位:茶道　6位:書道　7位:フラダンス　8位:ネイル　9位:ピアノ　10位:バレエ　1位はダントツですね。頑張って女子力アップさせるぞ！って方はRT
11,2021-02-15T08:59:24.000Z,1361238672700362752,,ホテル 東海荘https://t.co/gWAVFF5rse 海鮮料理が楽しめ、テニスはもちろん、天然芝グラウンドゴルフ場や雨天時利用できる屋内のテニスコート、屋内グラウンドゴルフ場あり。
12,2021-02-15T08:59:19.000Z,1361238649702993924,,"女子テニス　伊達公子選手　
引退表明の記者会見　2017年9月
#伊達公子 #テニス 
https://t.co/i0LbxjLvpK"
13,2021-02-15T08:59:09.000Z,1361238606795350022,,"RT @lukka_jas: #こんな人と繋がりたい

☀朝活
🌱20代
💰投資
🐶犬好き
🦜鳥好き
🦁リベ大生
🏠家族大切
🎾テニス好き
📢発信している方
💪挑戦している方
🎨デザイン初心者
✏コツコツ努力している方

今からだと遅いかな？と思いましたが
今日が一番若い日なの…"
14,2021-02-15T08:59:07.000Z,1361238600222793730,,楽しむためのテニス　子供の頃から今まで 好きだからこそ　上手くなりたい 忘れるなポリシー (コートで会おう！/六角)
15,2021-02-15T08:59:05.000Z,1361238591679078400,,テニスの赤子じゃなかったら耐えられなかったな（日本語）
16,2021-02-15T08:58:50.000Z,1361238528479256576,,"@__UouoU__529 テニスか😲
頑張れᐡ ߹𖥦߹ ᐡ"
17,2021-02-15T08:58:49.000Z,1361238526235316230,,"RT @kyodo_official: 全豪テニス、ナダルが8強入り － 柴原、マクラクラン組は敗退
https://t.co/fQgz5KTEz8"
18,2021-02-15T08:58:49.000Z,1361238524117229574,,"@2525GerardP1que うん笑
テニスやっててサッカー好きも多いのかもね
錦織圭もそうだし笑"
19,2021-02-15T08:58:43.000Z,1361238500406792194,,"お昼頃から謎の咳が出始めた😨
喉は痛くないし、痰も絡んでない
なんやろな？🤔
とりあえず今日のテニスはやめて、病院行ってこよ🏥"
20,2021-02-15T08:58:39.000Z,1361238484615225349,,健康診断で急に視力が落ちてたのが分かったせいか、眼鏡かけてるのにボールがよく見えなくてテニス中に絶望する夢見た。コンタクトで瞬きした直後の見え方みたいな。最悪。
21,2021-02-15T08:58:21.000Z,1361238406282375169,,"RT @biccameraE: ＼フォロー＆RT／
@biccameraEをフォローしてリツイート！抽選で10名様に『新テニスの王子様 氷帝vs立海 Game of Future』U-NEXTオリジナルポスターをプレゼント🎁
締切：2月19日（金）23：59
また下記よりお申し…"
22,2021-02-15T08:58:18.000Z,1361238392504115202,,テニスしろって言ってるオタク自ジャンルの二次創作学パロ社会人パロ花魁パロ絶対読むなよ
23,2021-02-15T08:58:16.000Z,1361238388213313536,,"RT @biccameraE: ＼フォロー＆RT／
@biccameraEをフォローしてリツイート！抽選で10名様に『新テニスの王子様 氷帝vs立海 Game of Future』U-NEXTオリジナルポスターをプレゼント🎁
締切：2月19日（金）23：59
また下記よりお申し…"
24,2021-02-15T08:58:14.000Z,1361238378268692486,,"RT @yc0706atm: 【交換買取募集】
新テニスの王子様 氷帝vs立海 Game of Future キャラバッジコレクション

求
忍足侑士

譲
樺地×5
芥川×5
日吉×5

まとめてでも一点からでもお声掛けお待ちしてます。よろしくお願いいたします。 https:…"
25,2021-02-15T08:58:05.000Z,1361238340775923713,,全豪テニス、ナダルが8強入り　柴原、マクラクラン組は敗退 https://t.co/YIsNN6EMsz
26,2021-02-15T08:57:55.000Z,1361238296001568768,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 裾野のオススメスポット連れって…
● 何か買ってあげるよ
何が欲し…
● 硬式テニスで戦った中で強いと思…
● nogiwaサッカー部来とけよ…
#質問箱 #匿名質問募集中

https://t.co/bLLD7Orkfh"
27,2021-02-15T08:57:52.000Z,1361238287487098882,,"RT @osusumeracket: やっとできた！

2021年最強おすすめテニスラケットランキング10選

最近Twitterにコメントやメッセージをいただくこともあるのですが基本的に返答は個別にしていません

いただいたコメントへの回答は記事の中で反映させていくという方針…"
28,2021-02-15T08:57:50.000Z,1361238277030731781,,"#こんな人と繋がりたい

☀朝活
🌱20代
💰投資
🐶犬好き
🦜鳥好き
🦁リベ大生
🏠家族大切
🎾テニス好き
📢発信している方
💪挑戦している方
🎨デザイン初心者
✏コツコツ努力している方

今からだと遅いかな？と思いましたが
今日が一番若い日なので
投稿しました🦁
皆さんと交流できると嬉しいです🌈"
29,2021-02-15T08:57:42.000Z,1361238241626652674,,『新テニスの王子様』最新作、声優・諏訪部順一＆永井幸子らの舞台挨拶公式レポ到着 https://t.co/MOiA3PAIyV
30,2021-02-15T08:57:35.000Z,1361238215525470210,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 誰でしょうかね〜？…
● いもる…
● 今まで誰にも言ってない秘密を教…
● 奈良で強い人教えてテニスで…
#質問箱 #匿名質問募集中

https://t.co/oergrAdMbE"
31,2021-02-15T08:57:35.000Z,1361238212211994626,,"RT @YujiKishi23red: アメブロを投稿しました。
『ミュージカル『新・テニスの王子様』の革命…』
#アメブロ #ミュージカル https://t.co/hltZPcC31E"
32,2021-02-15T08:57:03.000Z,1361238079395094528,,"@tautenikun たうてにくんも中で空気で
うまくテニス☀️🎾をやっているね"
33,2021-02-15T08:56:56.000Z,1361238052526452737,,"RT @himemaru0814: ひとりテニミュの醍醐味は、やはりこの曲『あいつこそがテニスの王子様』やと思うんですよね。

僕が当時テニミュにハマるきっかけとなったニコニコ動画のネタ歌詞Ver.で全役ひとりミュージカルしました。

空耳動画見てるうちに気になって、テニミュに…"
34,2021-02-15T08:56:52.000Z,1361238035178774529,,新宿の地下道のポスターが氷帝vs立海だったんだけど、たくさん女の子が写真撮っててテニスってすげーなっておもいました
35,2021-02-15T08:56:27.000Z,1361237929151000576,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● なんかテニス部の一年多くね？…
● テニス部の先輩達どー思う？…
● 夏休み勉強してますか？…
● こんにちは！部長！…
#質問箱 #匿名質問募集中

https://t.co/Ls7v3FhToA"
36,2021-02-15T08:56:13.000Z,1361237870355251202,,"Twitterのトピック
""テニス""でフォローすると、「テニスの王子様」関連ばっかりになる。
そっちには興味無い

#トピック"
37,2021-02-15T08:55:54.000Z,1361237789065416706,,"「テニスが最高に楽しい！！」
そう思えること以上に自分を動かす原動力はない。"
38,2021-02-15T08:55:38.000Z,1361237724162744320,,"RT @konomi_takeshi: お疲れ様でした💐💐💐💐💐💐💐💐
本当にテニミュボーイズあっての新テニミュです。
これから""テニスの子""としての成長楽しみにしています‼️
武井利夫毎回笑わせて貰いました٩(๑&gt; ₃ &lt;)۶"
39,2021-02-15T08:55:27.000Z,1361237675882123264,,テニスの戦略を立てるにはまずは自分のプレースタイルを把握することが第一です。まわりと同じテニスではなく何か一つでもあなたの武器となるものを見つけることでプレースタイルは決まります。
40,2021-02-15T08:55:23.000Z,1361237658589040649,,共同通信はせっかくAOまで取材に行ってテニスよりワクチンの質問かよっ。
41,2021-02-15T08:55:10.000Z,1361237604843229186,,"RT @nhk_chubu: あす16日(火)の #さらさらサラダ は
全豪オープンテニス2021 女子シングルス・準々決勝「大坂なおみ×謝淑薇」中継のため、休止になりました。何卒ご了承ください🙇
#ボイメン
https://t.co/LC4iVNpwGS"
42,2021-02-15T08:55:07.000Z,1361237593296306179,,@Sea_urchin_Miso 野球とかテニスとかした事ないですー笑
43,2021-02-15T08:55:05.000Z,1361237583687086080,,テニスやりたい。テニスしかやりたくない。
44,2021-02-15T08:54:58.000Z,1361237554087960576,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● テニスの調子はどうですか？…
● 得意料理は？…
● 普段どんなところへおでかけしま…
● あいかーさんに会えてますか？…
#質問箱 #匿名質問募集中

https://t.co/fhttvTiEga"
45,2021-02-15T08:54:57.000Z,1361237549885218823,,RT @miya11984: テニスでは大阪なお男が出て来るかも知れませんね、大阪ナオミは勝てるのかな？？？男女差別はいけません🤣🤣🤣
46,2021-02-15T08:54:48.000Z,1361237511897378816,,"RT @nicoanime_PR: 「テニスの王子様」 歴代バレンタイン・キッス 2004-2021 / 24時間ループ放送
ご視聴ありがとうございました‼️

見逃した方はぜひタイムシフトでご視聴ください⭐️
🔻番組ページはこちら！
https://t.co/W3KZnWDY…"
47,2021-02-15T08:54:44.000Z,1361237496525250566,,なーんにもしてないのにテニス肘。え、老いと戦ってるから？
48,2021-02-15T08:54:40.000Z,1361237482017222657,,@ZENMAI_0209 本当にプラチナペアが尊すぎてジャッカル好きすぎる…共に歩んで甘いも苦いも酸っぱいも共有してください……最後は笑って幸せにテニスしてくれれば私はそれで良い😭
49,2021-02-15T08:54:37.000Z,1361237468947734529,,【解説】＜giocare＋a＋スポーツ名＞で「～をする」という決まった表現です。したがってb)のgioca molto bene a tennis「とても上手にテニスをします」が正解です。英語のplayと違って、イタリア語のgiocareには「芝居をする」や「演奏する」といった意味の用法はありません。
50,2021-02-15T08:54:26.000Z,1361237423213088771,,【解答】b)【訳】私の兄（弟）はテニスがとても上手です。
51,2021-02-15T08:54:23.000Z,1361237409661284355,,"RT @YujiKishi23red: アメブロを投稿しました。
『ミュージカル『新・テニスの王子様』の革命…』
#アメブロ #ミュージカル https://t.co/hltZPcC31E"
52,2021-02-15T08:54:19.000Z,1361237392590393344,,これは 日本人として初めて テニス史に、その名を深くきざみつけることになる 翔という名の若者の半生を描いた物語である――。【高橋陽一『翔の伝説』全3巻　1988年39号―1989年13号】
53,2021-02-15T08:54:19.000Z,1361237390493278210,,"RT @gaora_tennis: 男子テニスATPツアー2021開幕SP
錦織選手・西岡選手・内山選手に色々聞いてみた！

📺2/20(土)よる9時
#錦織圭 の本音に #近藤大生 氏が迫る！また #西岡良仁 と #内山靖崇 はテニス以外のとある勝負で対決✨2021シーズンの…"
54,2021-02-15T08:54:18.000Z,1361237387297189894,,たりょらテニスすんの！ほびのユニフォーム姿めちゃくちゃかっこいいんだが🥺
55,2021-02-15T08:54:18.000Z,1361237386965839874,,"【AT試験】

アキレス腱断裂

下腿三頭筋に急激な筋収縮
ex)テニス バスケ

後発年齢 40代
評価はトンプソンテスト
診断はエコーMRI
救急処置  足関節を底屈位で固定
何か支えを当ててキープさせて巻く"
56,2021-02-15T08:54:15.000Z,1361237374412283906,,"@moriyamiyuri 僕が持ってるのはこれです👇🏻
テニスボール2個分で、硬さもテニスボールぐらいのヤツです🎾
筋肉を緩めるのに最適です✨ https://t.co/zy9Pxc1W9j"
57,2021-02-15T08:54:05.000Z,1361237334138576896,,明日のタルバンがテニスと聞いて、、🥺💖 https://t.co/6ZSRlFi8nx
58,2021-02-15T08:54:00.000Z,1361237310600212480,,"RT @sportsnavi: ナダル 全豪OP13度目の8強へ、難敵フォニーニに貫録のストレート勝ち＜男子テニス＞

[結果]フォニーニvs.ナダル→https://t.co/LNo18UNm6a

#tennis

https://t.co/wQDmdOmybZ"
59,2021-02-15T08:53:58.000Z,1361237306091261953,,男子テニス、次に「来る」のはメドベージェフです。
60,2021-02-15T08:53:49.000Z,1361237267847634945,,"RT @anzusan_game: 【固ツイ更新】
主に白猫やってます！

レイン推し(ෆ`꒳´ෆ) 
通話猫できます！協力お誘い待ってます！(●︎´▽︎`●︎)

*白猫プロジェクト
*白猫テニス
*プロセカ
*ツイステ
(ツイステは最近やってないです)

♡＆♻ でお迎え行…"
61,2021-02-15T08:53:46.000Z,1361237253939286023,,"RT @sui_sei_no_sui: 【新テニスの王子様 テニプリ キャラバッジコレクション 缶バ 交換 譲渡】

譲)芥川

求)日吉 または ￥400＋送料

郵送でのお取引。
ピンポイントになってしまい難しいとは思いますが検索からでもお気軽にお声かけお願い致します…"
62,2021-02-15T08:53:45.000Z,1361237247480131590,,"明日のタルバン→テニス

半袖→ジョングクのタトゥー！？！？！？

という連想で https://t.co/zoUpRKiJns"
63,2021-02-15T08:53:28.000Z,1361237178341187585,,"RT @YujiKishi23red: アメブロを投稿しました。
『ミュージカル『新・テニスの王子様』の革命…』
#アメブロ #ミュージカル https://t.co/hltZPcC31E"
64,2021-02-15T08:53:26.000Z,1361237170124582912,,"『テニスの王子様  山吹　カード (¥3,333)』 フリマアプリ「メルカリ」で販売中♪ https://t.co/rhjM9lesb2"
65,2021-02-15T08:53:25.000Z,1361237164583882754,,"RT @p_man1120: 許斐先生、
本当にありがとうございました！！😭

許斐先生がかけてくださった言葉、
最っっ高に嬉しかったです！！

新テニスの王子様、新テニミュ、そして越前リョーマ君に出会わせてくれて
ありがとうございました！！！

一生大好きです🎾

劇場版『リ…"
66,2021-02-15T08:53:20.000Z,1361237143666921477,,@cou_cule COUくんもやってたのか笑 意外に周りテニスやってた人多いかも笑
67,2021-02-15T08:53:19.000Z,1361237140391092224,,"雨も雪も降るなー！！！
こちとらテニスがしたいんや！🙄🙄"
68,2021-02-15T08:53:13.000Z,1361237115569233922,,@namseokdiary ちょっと…爽やか過ぎるんだけど😭😭こんなコーチが教えてくれるテニス教室どこですか？🥺🥺💗💗
69,2021-02-15T08:53:06.000Z,1361237084942393350,,"RT @gaora_tennis: 男子テニスATPツアー2021開幕SP
錦織選手・西岡選手・内山選手に色々聞いてみた！

📺2/20(土)よる9時
#錦織圭 の本音に #近藤大生 氏が迫る！また #西岡良仁 と #内山靖崇 はテニス以外のとある勝負で対決✨2021シーズンの…"
70,2021-02-15T08:53:03.000Z,1361237072082726912,,"さっきた母校の中学校に行ったら、自分が在校時のテニス部顧問が校長になってて、校長室の「光陰矢の如し」という書をともに見た。

いかにもでござるよ🏹"
71,2021-02-15T08:53:02.000Z,1361237070191022080,,"RT @Kyukimasa: コヒマにおける「テニスコートの戦い」
https://t.co/mFOp6YgNr2
狭い土地で戦ったという比喩じゃなくて本当にそこに植民地時代のバンガローがあってテニスコートが主戦場になってるのね
https://t.co/oCQjweSdIA…"
72,2021-02-15T08:52:51.000Z,1361237023760130050,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● far offさんのゆるふわ感…
● テニスをやってて良かったなって…
#質問箱 #匿名質問募集中

https://t.co/Sc1VF5vJSI"
73,2021-02-15T08:52:45.000Z,1361236996899803140,,"RT @kebaboisina: 基本に忠実であるが故のパーフェクトなテニス…これが俺ら四天宝寺のバイブル、白石蔵ノ介っちゅ～話や！
ﾃﾞﾃﾞﾃﾞﾃﾞｯﾃﾞﾃﾞﾃﾞ!ﾃﾞｯﾃﾞｯﾃﾞｯﾃﾞｰ♪
ﾃﾞﾃﾞﾃﾞﾃﾞｯﾃﾞﾃﾞﾃﾞ!ﾃﾞｯﾃﾞｯﾃﾞｯﾃﾞｰ♪
ﾃｨﾛﾘﾃｨﾛﾘﾃｨﾛﾘ…"
74,2021-02-15T08:52:43.000Z,1361236991010959360,,"RT @kanekosanndesu: 本日の ＃かねこの絵 供養。
テニスの王子様より、甲斐。むかーしテニミュファースト観てて、六角と比嘉の歌が好きだった記憶。 https://t.co/azTpJi35ln"
75,2021-02-15T08:52:18.000Z,1361236882957377538,,"【交換買取募集】
新テニスの王子様 氷帝vs立海 Game of Future キャラバッジコレクション

求
忍足侑士

譲
樺地×5
芥川×5
日吉×5

まとめてでも一点からでもお声掛けお待ちしてます。よろしくお願いいたします。 https://t.co/DvrlcPIL8Z"
76,2021-02-15T08:52:16.000Z,1361236876338679811,,@__O7tae 中学の時の同級生と2人でテニスやってきた！
77,2021-02-15T08:52:16.000Z,1361236875600568323,,全豪テニス、ナダルが8強入り 柴原、マクラクラン組は敗退 - https://t.co/slPUiGxWxZ https://t.co/sUohE55MRT
78,2021-02-15T08:52:15.000Z,1361236870949052420,,"基本に忠実であるが故のパーフェクトなテニス…これが俺ら四天宝寺のバイブル、白石蔵ノ介っちゅ～話や！
ﾃﾞﾃﾞﾃﾞﾃﾞｯﾃﾞﾃﾞﾃﾞ!ﾃﾞｯﾃﾞｯﾃﾞｯﾃﾞｰ♪
ﾃﾞﾃﾞﾃﾞﾃﾞｯﾃﾞﾃﾞﾃﾞ!ﾃﾞｯﾃﾞｯﾃﾞｯﾃﾞｰ♪
ﾃｨﾛﾘﾃｨﾛﾘﾃｨﾛﾘﾃｨｰﾚﾚ♪デーン♪
無駄のないテニス
ン"
79,2021-02-15T08:52:13.000Z,1361236864909279232,,卒業式が終わった後、テニスコートの芝が不自然に刈られているイタズラが発見される。普通の人にはイタズラだったが、物達の言葉で｢好きでした｣と書いてある。男の子は物達の言語が分かるため自分に対してマイクが残したものだと悟り、スピーチを直接しなかったことを後悔した。
80,2021-02-15T08:52:05.000Z,1361236829136068609,,《Bo＊T》テニス好き!♡大好き!♡
81,2021-02-15T08:52:03.000Z,1361236820764160008,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● ゆめろチャン❗️こんにちは😆🌞…
● 最近どう？…
● るるるるる…
● ダンボールとテニスボールの違い…
#質問箱 #匿名質問募集中

https://t.co/mwFLwtRiY3"
82,2021-02-15T08:51:52.000Z,1361236774043803652,,"なんでなすび出てるんだ。
高校半年だけいた軟式テニス部で、顔似ててなすびって陰で呼ばれてる1個上の先輩いたよ。
東北工学部、駿台予備校で浪人して合格したと、2001年3月に貼ってあった。
早慶理工は受かって蹴ったらしい。

#スーパーJチャンネル"
83,2021-02-15T08:51:51.000Z,1361236772261306373,,影響を受けやすいオタクだから今とてもブン太とジャッカルのダブルス併せがしたいしゆーしとがっくんのダブルス併せがしたい…テニコスがしたい…本気でテニスがしたい
84,2021-02-15T08:51:26.000Z,1361236666380247042,,"RT @kanekosanndesu: 本日の ＃かねこの絵 供養。
テニスの王子様より、甲斐。むかーしテニミュファースト観てて、六角と比嘉の歌が好きだった記憶。 https://t.co/azTpJi35ln"
85,2021-02-15T08:51:26.000Z,1361236665994416128,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● ラティオスorらてぃあす…
● はげてますか…
● テニスどんくらい上手い？…
● ひまなんです
かまって…
#質問箱 #匿名質問募集中

https://t.co/OhrwKuZyOd"
86,2021-02-15T08:51:15.000Z,1361236620909834240,,"RT @konomi_takeshi: お疲れ様でした💐💐💐💐💐💐💐💐
本当にテニミュボーイズあっての新テニミュです。
これから""テニスの子""としての成長楽しみにしています‼️
武井利夫毎回笑わせて貰いました٩(๑&gt; ₃ &lt;)۶ https://t.co/NeeJq5EOnm"
87,2021-02-15T08:50:58.000Z,1361236549011005442,,"RT @tennis365: 🇮🇹ベレッティーニ 全豪OP4回戦の棄権を発表、対戦相手🇬🇷チチパスは🇪🇸ナダル待つ準々決勝へ
https://t.co/UpAgiKH2s6

#tennis #テニス #ベレッティーニ #全豪OP #チチパス #ナダル https://t.co…"
88,2021-02-15T08:50:53.000Z,1361236527443963912,,"RT @sato4_kazuto10: 東京凱旋公演、サポートとして現場に入らせていただきました。

ミュージカル『新 テニスの王子様』

どこまでも真っ直ぐなカンパニーで
これ程長い間、愛される魅力を現場で沢山肌で感じました。

素晴らしい作品とカンパニーに携われたことを光栄…"
89,2021-02-15T08:50:43.000Z,1361236484875902976,,今日からテニスなくて明日から仕事で寂しくなるのかなって思ってたけどたくさん見れたお陰でそこまで寂しくないかも満足感と充実感のが強い楽しかったな〜☺️☺️
90,2021-02-15T08:50:35.000Z,1361236450931404802,,"#レッツトリプル 
バジル‼️
テニス仲間さんに配りまくりたい😆🎶 https://t.co/VvJFqGiYVJ"
91,2021-02-15T08:50:22.000Z,1361236396355117061,,RT @47news: 全豪テニス、ナダルが8強入り　柴原、マクラクラン組は敗退 https://t.co/hmiOWAepsF
92,2021-02-15T08:50:21.000Z,1361236391837929477,,"1.マリオテニスオープン
多分友達と集まった時に1番遊んだゲーム。ヨッシーをよく使ってた気がする"
93,2021-02-15T08:50:19.000Z,1361236386460749829,,テニスウェア姿のバンタン見れるの!😭🤍 https://t.co/b0ZXbDIvzo
94,2021-02-15T08:50:19.000Z,1361236383512162308,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 阪神ファン超アンチ巨人おじさん…
● 生きてきた中で何に1番努力しま…
● うちの愛犬が、おねしょするよう…
● テニスが上手くなりません。
っ…
#質問箱 #匿名質問募集中

https://t.co/nMUgXXr7rc"
95,2021-02-15T08:50:18.000Z,1361236381150814210,,今週はアポほとんど無いからテニス三昧じゃ🎾
96,2021-02-15T08:50:17.000Z,1361236379112378370,,根が体育会系なので勝ち負けを競う構図めちゃくちゃ安心する（🎾ミュの曲を聴いている）　本気でぶつかると敵と握手することができるんだよな……魔法使いも厄災とテニスで勝負してほしい
97,2021-02-15T08:50:07.000Z,1361236333142810625,,"RT @tennis365: 🏆全豪オープン勝者予想クイズ🏆
投票者から抽選で1名様にテニスグッズをプレゼント🎁
🎾2/15(月)13時以降
4回戦
🇪🇸R・ナダル(2)vs.🇮🇹F・フォニーニ(16)
過去12勝4敗
1.↓勝者/セット数を投票
2.当アカウントをフォロー＆R…"
98,2021-02-15T08:50:05.000Z,1361236326327062531,,全豪テニス、ナダルが８強入り [画像] ー スポーツその他  https://t.co/uCbPu3KbmB
99,2021-02-15T08:49:58.000Z,1361236296664981508,,"RT @biccameraE: ＼フォロー＆RT／
@biccameraEをフォローしてリツイート！抽選で10名様に『新テニスの王子様 氷帝vs立海 Game of Future』U-NEXTオリジナルポスターをプレゼント🎁
締切：2月19日（金）23：59
また下記よりお申し…"
100,2021-02-15T08:49:55.000Z,1361236284253954054,,テニス(ロマサガ)肘の塗り薬だけ貰いに行く
101,2021-02-15T08:49:52.000Z,1361236271482298369,,"【定期/譲渡希望】テニスの王子様/テニプリの乾貞治グッズを有限回収しております。お一つからでもお声かけくださると嬉しいです。金銭の関係などでおまたせしてしまう場合もありますのでご了承いただける方でお願いします。

▼特に集めているものはこちら
https://t.co/SjVeiFTgqH"
102,2021-02-15T08:49:48.000Z,1361236253446840321,,"RT @watch_UNEXT_A: 最強の男たちがぶつかりあう夢の対決＿＿

🎾🔥🎾🔥🎾🔥🎾🔥
新テニスの王子様 氷帝vs立海
Game of Future &lt;前篇&gt;
🎾🔥🎾🔥🎾🔥🎾🔥

U-NEXTで独占配信スタートです🔥

#氷帝vs立海
#テニプリ
#UNEXT"
103,2021-02-15T08:49:42.000Z,1361236231695179780,,かんちょうのされすぎで尾骶骨骨折／テニス部
104,2021-02-15T08:49:40.000Z,1361236220911575043,,"@omoti42000063 全然モテない！！！笑
テニス部の子がすっごいモテてる🥲"
105,2021-02-15T08:49:38.000Z,1361236214704001028,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 新歓は友達と来てる人が多いです…
● テニスラケットは硬式用ですか？…
● 初心者と経験者の割合はどれくら…
● 一回も新歓参加してないのすがま…
#質問箱 #匿名質問募集中

https://t.co/5lI1ZDRzBW"
106,2021-02-15T08:49:18.000Z,1361236130146906114,,"@7nome_ 地震こちらは震度1とかでした！うおのめさんは大丈夫でしたか( ߹꒳߹ )！？
今度テニスというか、おたくルーツのお話もしたいです…☺️"
107,2021-02-15T08:49:14.000Z,1361236114510503946,,私がテニス履修するきっかけ定期
108,2021-02-15T08:49:13.000Z,1361236108634296327,,"無料レポート！！
◆テニスのライブベットのやり方と
少額をドカンと増やす為のアンダー、オーバー投資法！！◆
https://t.co/Z9yaXnO6QA
https://t.co/50l7vP2m68"
109,2021-02-15T08:49:12.000Z,1361236102711889925,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 高校はテニス軟式と硬式どっちや…
● 前見た時より可愛くなった…
● 何組だっけー？…
● 気になる人に気になる人いて し…
#質問箱 #匿名質問募集中

https://t.co/dR8Gu4OCkU"
110,2021-02-15T08:49:10.000Z,1361236094549782531,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 愛大ソフテニOBです！
コロナ…
● OB会とかありますか？…
● どんな練習してますか？…
● 大学でテニスを辞めてしまったこ…
#質問箱 #匿名質問募集中

https://t.co/8h4J4TvkPV"
111,2021-02-15T08:49:08.000Z,1361236086995906565,,"＠tos テニス大好きです！テニスの王子様というコンテンツごと愛しています！
すみません平成生まれのアラサーです、、、でもオタク年代関係なくみな友達🤝仲良くしてください🤝
#マシュマロを投げ合おう
https://t.co/3i74QI9yhH https://t.co/eQrBmztxDl"
112,2021-02-15T08:49:05.000Z,1361236074886914053,,一楽の剣は持つところがテニスラケットとかバットに使うグリップ巻かれてますテメー剣はラケットじゃねーんだぞ
113,2021-02-15T08:48:50.000Z,1361236012853157889,,@ADVNTG_kotodama ちなみにテニスのレベルや年齢層などはどの様な感じでしょうか？
114,2021-02-15T08:48:34.000Z,1361235946448949251,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● テニス初めて何年目ですか？…
#質問箱 #匿名質問募集中

https://t.co/HZcjh6NO66"
115,2021-02-15T08:48:12.000Z,1361235851359911939,,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● お酒苦手なんですけど美味しく飲…
● 某中学テニス部員と
＜●＞＜●…
● 飲みなれてない人でも飲みやすい…
● ( ᐛ )…
#質問箱 #匿名質問募集中

https://t.co/EPQks1lEx7"
116,2021-02-15T08:48:11.000Z,1361235850105786369,,"RT @p_man1120: ミュージカル「新テニスの王子様」The First Stage
無事に全45公演終了しました。

歴史あるテニミュの新しい時代の
越前リョーマを演じられて幸せです！

キャストの皆様、スタッフの皆様、
そして応援してくださった全ての方々

本当にあ…"
